ID,POINT_X,POINT_Y,NBR_ACC,ACC_2022,ACC_2023,FATAL_ACC,SEVERE_ACC,SEV3_ACC,SEV4_ACC,NBR_INJ,NBR_KILLED
472,-118.340162,34.1202507,1,1,1,0,0,0,0,1,0
129,-118.3322707,34.11119843,1,1,1,0,0,0,0,0,0
161,-118.5270926,34.03205109,1,1,1,0,0,1,1,1,0
578,-118.3103621,34.06350327,1,1,1,0,0,1,1,1,0
254,-118.2941321,34.01086426,1,1,1,0,0,0,0,0,0
884,-118.3370521,34.01491547,1,1,1,0,0,1,1,1,0
778,-118.2782722,33.9623642,1,1,1,0,0,0,0,0,0
886,-118.4880122,34.15697479,1,1,1,0,0,0,0,0,0
846,-118.4880122,34.15697479,1,1,1,0,0,0,0,0,0
744,-118.2798821,34.0736351,1,1,1,0,0,1,1,1,0
241,-118.2452622,34.03016663,2,2,2,0,1,0,0,1,0
313,-118.3123141,33.9420929,1,1,1,0,0,0,0,0,0
154,-118.3279323,33.98062515,1,1,1,0,0,0,0,1,0
280,-118.4449922,34.04247665,1,1,1,0,1,0,0,2,0
832,-118.2468621,34.06515503,1,1,1,0,0,0,0,0,0
561,-118.2830122,33.91880417,2,2,2,1,1,0,0,2,1
228,-118.3091621,33.86037064,1,1,1,0,0,1,1,2,0
569,-118.2940221,33.96033859,1,1,1,0,0,0,0,0,0
950,-118.2564722,33.95926666,1,1,1,0,0,1,1,1,0
81,-118.2587821,34.04869461,4,4,4,0,2,1,1,3,0
142,-118.2781874,34.05433273,1,1,1,0,0,1,1,1,0
152,-118.4256187,34.08089447,1,1,1,0,1,0,0,3,0
578,-118.4958202,34.2225647,1,1,1,0,0,0,0,0,0
747,-118.2140922,34.13910675,1,1,1,0,0,0,0,1,0
643,-118.2037837,34.11222458,1,1,1,0,0,0,0,0,0
518,-118.2435021,34.05210877,1,1,1,0,0,0,0,0,0
750,-118.2885201,33.96124649,1,1,1,0,0,0,0,0,0
134,-118.2885201,33.96124649,1,1,1,0,0,0,0,0,0
946,-118.3064078,33.9599762,1,1,1,0,0,0,0,1,0
365,-118.4476296,34.17210007,1,1,1,0,0,0,0,1,0
712,-118.5637985,34.18661118,1,1,1,0,0,0,0,0,0
381,-118.4625611,33.98913956,1,1,1,0,1,0,0,2,0
183,-118.2891212,34.05984879,1,1,1,0,0,0,0,0,0
11,-118.2891212,34.05984879,1,1,1,0,0,0,0,0,0
486,-118.2401021,34.05581665,3,3,3,0,0,1,1,4,0
923,-118.2805864,34.04217148,1,1,1,0,1,0,0,1,0
29,-118.2402321,34.05854416,2,2,2,0,0,0,0,1,0
85,-118.5360322,34.17995453,2,2,2,0,2,0,0,5,0
918,-118.5360322,34.17995453,2,2,2,0,2,0,0,5,0
349,-118.4487875,34.22314072,1,1,1,0,0,0,0,1,0
481,-118.4487875,34.22314072,1,1,1,0,0,0,0,1,0
205,-118.2310492,34.0949707,1,1,1,0,0,0,0,0,0
101,-118.5160503,34.20119476,1,1,1,0,0,0,0,0,0
146,-118.2297396,34.0934372,1,1,1,0,1,0,0,1,0
430,-118.2826821,33.97465515,3,2,2,0,0,1,1,3,0
289,-118.2826821,33.97465515,3,2,2,0,0,1,1,3,0
21,-118.2843393,33.95417404,1,1,1,0,0,0,0,0,0
311,-118.2681468,34.01659393,1,1,1,0,0,0,0,1,0
362,-118.2681468,34.01659393,1,1,1,0,0,0,0,1,0
170,-118.2828829,34.07695162,1,1,1,0,1,0,0,1,0
542,-118.2941521,34.06177521,1,1,1,0,0,1,1,1,0
263,-118.2923821,33.73683167,1,1,1,0,0,0,0,0,0
136,-118.5607122,34.04010391,1,1,1,0,0,0,0,1,0
720,-118.5607122,34.04010391,1,1,1,0,0,0,0,1,0
57,-118.3231293,34.01086426,1,1,1,0,0,0,0,1,0
74,-118.4432321,34.05247498,1,1,1,0,0,0,0,0,0
800,-118.3413968,34.0981102,1,1,1,0,0,0,0,0,0
70,-118.3413968,34.0981102,1,1,1,0,0,0,0,0,0
78,-118.3491165,34.12972641,1,1,1,0,0,0,0,0,0
952,-118.442063,34.05515289,1,1,1,0,0,0,0,0,0
671,-118.442063,34.05515289,1,1,1,0,0,0,0,0,0
963,-118.3773763,34.05355454,1,1,1,0,0,0,0,0,0
331,-118.3386122,34.0889473,1,1,1,0,0,0,0,0,0
510,-118.3091223,34.06888199,1,1,1,0,0,0,0,0,0
874,-118.3362021,34.11132431,2,2,2,0,1,1,1,4,0
920,-118.3214421,34.06357575,2,2,2,0,0,0,0,3,0
757,-118.3905056,34.12041855,1,1,1,0,0,0,0,0,0
997,-118.3386921,34.10155487,1,1,1,0,0,0,0,1,0
888,-118.2923621,33.74330521,1,1,1,0,1,0,0,1,0
327,-118.3135417,34.08024979,1,1,1,0,0,1,1,1,0
412,-118.2619921,34.04154587,1,1,1,0,0,0,0,1,0
97,-118.2728432,34.09591675,2,2,2,0,0,0,0,0,0
596,-118.2963563,33.79037094,1,1,1,0,1,0,0,1,0
683,-118.5528458,34.23547363,1,1,1,0,1,0,0,2,0
527,-118.5348966,34.16831207,1,1,1,0,1,0,0,1,0
656,-118.5348966,34.16831207,1,1,1,0,1,0,0,1,0
952,-118.2729164,33.72175217,1,1,1,0,0,0,0,0,0
791,-118.2472021,33.94750595,1,1,1,0,0,1,1,1,0
232,-118.2472021,33.94750595,1,1,1,0,0,1,1,1,0
902,-118.2395322,34.05827332,1,1,1,0,0,0,0,3,0
243,-118.396351,33.95022583,1,1,1,0,1,0,0,1,0
314,-118.2679521,34.06088638,1,1,1,0,0,1,1,1,0
46,-118.2544021,33.92371368,3,3,3,0,1,0,0,5,0
11,-118.4325713,34.12994003,1,1,1,0,1,0,0,3,0
233,-118.4508792,34.18464661,1,1,1,0,0,0,0,1,0
741,-118.2564821,33.9723053,1,1,1,0,0,0,0,1,0
219,-118.1767121,34.0692749,1,1,1,0,0,0,0,0,0
245,-118.2789115,34.0306778,1,1,1,0,0,0,0,0,0
167,-118.2789115,34.0306778,1,1,1,0,0,0,0,0,0
292,-118.2330511,34.03824234,1,1,1,0,0,0,0,0,0
3,-118.2740414,33.99650574,1,1,1,0,0,0,0,0,0
216,-118.2528084,34.03953552,1,1,1,0,0,0,0,0,0
969,-118.2042521,34.03020477,1,1,1,0,0,0,0,0,0
81,-118.2810578,34.01784134,1,1,1,0,0,1,1,3,0
91,-118.2477922,34.00020599,2,2,2,0,1,0,0,1,0
511,-118.1923221,34.02393341,2,2,2,0,1,1,1,5,0
610,-118.2918536,34.06904602,1,1,1,0,0,0,0,3,0
771,-118.4931517,34.23567963,1,1,1,0,0,1,1,3,0
84,-118.2950021,34.09069061,1,1,1,0,0,0,0,0,0
576,-118.2115121,34.04845429,1,1,1,0,0,0,0,0,0
471,-118.2439327,34.11297781,1,1,1,0,0,0,0,0,0
445,-118.2126773,34.1390686,1,1,1,0,0,0,0,0,0
676,-118.3462702,34.01761246,1,1,1,0,0,1,1,4,0
119,-118.4374029,34.19392777,1,1,1,0,1,0,0,2,0
247,-118.2471222,34.10207367,1,1,1,0,0,0,0,0,0
621,-118.2195519,34.08605957,1,1,1,0,0,0,0,0,0
152,-118.2604366,34.03246307,1,1,1,0,0,0,0,0,0
460,-118.3222496,34.01500702,1,1,1,0,0,0,0,0,0
678,-118.265218,33.96739578,1,1,1,0,0,0,0,0,0
642,-118.4504009,34.3186264,1,1,1,0,0,0,0,0,0
307,-118.3090422,33.93821335,1,1,1,0,0,0,0,0,0
220,-118.2981443,33.98230743,1,1,1,0,0,0,0,0,0
426,-118.3351125,34.01456833,1,1,1,0,0,0,0,0,0
339,-118.4859222,34.20124435,2,2,2,0,0,0,0,2,0
485,-118.5185704,34.17206955,1,1,1,0,0,0,0,0,0
729,-118.2652721,34.0099411,1,1,1,0,0,1,1,1,0
210,-118.2723122,34.08323669,1,1,1,0,0,0,0,1,0
931,-118.2723122,34.08323669,1,1,1,0,0,0,0,1,0
740,-118.3724521,34.02171326,2,2,2,1,0,0,0,0,1
33,-118.4350922,34.05802536,1,1,1,0,0,0,0,0,0
67,-118.3918431,34.02742004,1,1,1,0,0,0,0,0,0
552,-118.3236921,34.08320236,1,1,1,0,0,0,0,1,0
689,-118.3196916,34.12016296,1,1,1,0,0,0,0,0,0
131,-118.3587827,34.10168457,1,1,1,0,0,0,0,0,0
307,-118.3135921,34.09375382,1,1,1,0,0,0,0,1,0
729,-118.3135921,34.09375382,1,1,1,0,0,0,0,1,0
933,-118.4477722,34.05779648,1,1,1,0,1,0,0,1,0
500,-118.3359006,34.1145134,1,1,1,0,0,0,0,0,0
323,-118.3359006,34.1145134,1,1,1,0,0,0,0,0,0
693,-118.3004838,34.05588532,1,1,1,0,0,0,0,1,0
743,-118.3966922,34.05708313,1,1,1,0,0,0,0,1,0
437,-118.2916321,34.05076599,1,1,1,0,0,0,0,1,0
197,-118.3034722,34.006073,1,1,1,0,0,0,0,1,0
417,-118.2739021,33.94553375,1,1,1,0,0,0,0,1,0
546,-118.3659321,34.02156448,1,1,1,0,0,0,0,0,0
905,-118.6153326,34.16855621,1,1,1,0,0,0,0,1,0
237,-118.3000058,33.86564636,1,1,1,0,1,0,0,1,0
700,-118.3615821,34.10129547,1,1,1,0,1,0,0,2,0
13,-118.3900322,34.19749069,1,1,1,0,0,0,0,1,0
512,-118.2783422,33.99740601,1,1,1,0,0,0,0,1,0
661,-118.2995921,33.86198425,1,1,1,0,1,0,0,1,0
245,-118.2049986,34.09838104,1,1,1,0,0,0,0,0,0
793,-118.2783621,34.00379562,1,1,1,0,0,1,1,2,0
663,-118.2608722,34.01095581,1,1,1,0,0,0,0,1,0
938,-118.2651126,34.07718658,1,1,1,0,1,0,0,1,0
571,-118.4440646,33.98621368,1,1,1,0,0,0,0,0,0
785,-118.3549928,34.10165405,1,1,1,0,0,0,0,1,0
16,-118.3454121,34.04584503,1,1,1,0,0,0,0,0,0
51,-118.2959365,34.01243973,1,1,1,0,0,1,1,1,0
914,-118.3091421,34.07072449,1,1,1,0,0,0,0,0,0
778,-118.5907722,34.25587463,1,1,1,0,0,0,0,0,0
709,-118.5341672,34.03475189,1,1,1,0,0,0,0,1,0
223,-118.3699173,34.04404831,1,1,1,0,0,0,0,0,0
145,-118.1768784,34.07732391,1,1,1,0,0,0,0,2,0
621,-118.3286221,33.97412491,1,1,1,0,0,0,0,0,0
154,-118.655412,34.18510437,1,1,1,0,0,0,0,0,0
608,-118.2615021,33.7889061,1,1,1,0,0,1,1,1,0
71,-118.2666721,34.05380631,1,1,1,0,1,0,0,1,0
193,-118.3243121,33.97447205,1,1,1,0,0,0,0,0,0
804,-118.2882503,33.73693848,1,1,1,0,0,0,0,0,0
111,-118.2826921,33.98907852,1,1,1,0,0,0,0,0,0
702,-118.4201721,34.28168106,1,1,1,0,0,0,0,1,0
957,-118.2762478,34.05070496,1,1,1,0,0,0,0,0,0
705,-118.2784997,33.98916626,1,1,1,0,0,0,0,2,0
736,-118.4225532,34.18650055,1,1,1,0,0,0,0,0,0
97,-118.588968,34.16643524,1,1,1,0,0,0,0,1,0
289,-118.45596,34.24041748,1,1,1,0,0,0,0,0,0
885,-118.3965522,34.2157135,1,1,1,0,0,1,1,1,0
544,-118.2828502,34.0111351,1,1,1,0,0,0,0,1,0
939,-118.5185522,34.17223358,1,1,1,0,0,0,0,3,0
487,-118.2874087,33.9932518,1,1,1,0,0,0,0,0,0
444,-118.2158016,34.06596375,1,1,1,0,0,0,0,2,0
382,-118.2158016,34.06596375,1,1,1,0,0,0,0,2,0
988,-118.239701,34.0171814,1,1,1,0,0,1,1,1,0
923,-118.239701,34.0171814,1,1,1,0,0,1,1,1,0
357,-118.2782749,33.96427918,1,1,1,0,0,1,1,1,0
260,-118.2586066,34.07478714,1,1,1,0,0,0,0,0,0
712,-118.2797786,34.09179306,1,1,1,0,0,1,1,1,0
230,-118.2999283,33.79593277,1,1,1,0,0,0,0,0,0
72,-118.2999283,33.79593277,1,1,1,0,0,0,0,0,0
536,-118.3872021,33.95981598,1,1,1,0,0,1,1,1,0
686,-118.3961121,33.95209503,1,1,1,0,0,0,0,1,0
102,-118.3478021,34.04269409,1,1,1,0,0,0,0,0,0
961,-118.3415578,34.10154343,1,1,1,0,0,0,0,0,0
376,-118.404355,34.12138748,1,1,1,0,0,0,0,0,0
951,-118.325209,34.10069275,1,1,1,0,0,0,0,0,0
638,-118.325209,34.10069275,1,1,1,0,0,0,0,0,0
858,-118.3103621,34.06350327,1,1,1,0,0,1,1,1,0
865,-118.4028722,34.02997208,1,1,1,1,0,0,0,0,1
319,-118.41172,33.97585678,1,1,1,0,0,1,1,1,0
704,-118.405282,34.18101502,1,1,1,0,0,0,0,0,0
193,-118.4332922,34.30478668,1,1,1,0,0,1,1,4,0
14,-118.2974786,33.72790909,1,1,1,0,0,0,0,0,0
742,-118.2940221,33.96033859,1,1,1,0,0,0,0,0,0
411,-118.2564722,33.95926666,1,1,1,0,0,1,1,1,0
232,-118.2144321,34.06062317,2,2,2,0,0,0,0,0,0
719,-118.2652621,34.00387573,4,3,3,0,0,2,2,7,0
314,-118.2652621,34.00387573,4,3,3,0,0,2,2,7,0
149,-118.4317865,34.21936798,1,1,1,0,0,0,0,2,0
174,-118.4256187,34.08089447,1,1,1,0,1,0,0,3,0
31,-118.605821,34.17206574,1,1,1,0,0,0,0,0,0
730,-118.2915521,34.00107575,1,1,1,0,0,0,0,1,0
121,-118.4476296,34.17210007,1,1,1,0,0,0,0,1,0
83,-118.2458022,34.05518723,1,1,1,0,0,0,0,0,0
77,-118.2417614,34.05232239,1,1,1,0,0,0,0,0,0
242,-118.3682117,34.2200737,1,1,1,0,0,1,1,1,0
5,-118.2582422,34.02805328,1,1,1,0,0,1,1,1,0
888,-118.2916222,33.89663696,1,1,1,0,0,0,0,0,0
608,-118.2437706,34.03859711,1,1,1,0,1,0,0,1,0
144,-118.2402321,34.05854416,2,2,2,0,0,0,0,1,0
959,-118.4467322,34.17209625,1,1,1,0,0,0,0,1,0
478,-118.2827121,33.96006393,2,1,1,0,1,0,0,2,0
48,-118.2827121,33.96006393,2,1,1,0,1,0,0,2,0
668,-118.2941521,34.06177521,1,1,1,0,0,1,1,1,0
615,-118.2923821,33.73683167,1,1,1,0,0,0,0,0,0
641,-118.430288,34.01594162,1,1,1,0,0,0,0,0,0
590,-118.3880846,34.12162018,1,1,1,1,0,0,0,0,1
413,-118.4432321,34.05247498,1,1,1,0,0,0,0,0,0
345,-118.3386122,34.0889473,1,1,1,0,0,0,0,0,0
774,-118.3091223,34.06888199,1,1,1,0,0,0,0,0,0
304,-118.3214421,34.06357575,2,2,2,0,0,0,0,3,0
492,-118.4125876,34.02596664,1,1,1,0,0,0,0,2,0
983,-118.3386921,34.10155487,1,1,1,0,0,0,0,1,0
891,-118.3799302,33.94559479,1,1,1,0,0,0,0,0,0
775,-118.2462787,33.94576645,1,1,1,0,0,0,0,1,0
406,-118.2367721,33.94433594,1,1,1,0,0,0,0,0,0
667,-118.5528458,34.23547363,1,1,1,0,1,0,0,2,0
843,-118.4677099,34.22481155,1,1,1,0,0,0,0,0,0
687,-118.437922,34.26513672,1,1,1,0,0,0,0,0,0
876,-118.454581,34.28664017,1,1,1,0,0,0,0,0,0
589,-118.5023331,34.17222214,1,1,1,0,1,0,0,1,0
811,-118.5106873,34.19386673,1,1,1,0,0,0,0,0,0
341,-118.5106873,34.19386673,1,1,1,0,0,0,0,0,0
679,-118.3043824,33.95998764,1,1,1,0,0,1,1,1,0
973,-118.3002121,33.98910523,2,2,2,0,0,1,1,1,0
671,-118.3002121,33.98910523,2,2,2,0,0,1,1,1,0
114,-118.1945177,34.03797913,1,1,1,0,0,0,0,0,0
357,-118.2378017,34.05473709,1,1,1,0,0,0,0,0,0
607,-118.5295464,34.04889679,1,1,1,0,1,0,0,1,0
709,-118.6167022,34.21550369,1,1,1,0,0,0,0,0,0
212,-118.4508792,34.18464661,1,1,1,0,0,0,0,1,0
902,-118.2871022,33.97464371,3,3,3,0,0,0,0,2,0
687,-118.2655219,34.04156113,1,1,1,0,0,0,0,0,0
342,-118.4923822,34.16489489,1,1,1,0,0,1,1,2,0
678,-118.1767121,34.0692749,1,1,1,0,0,0,0,0,0
999,-118.2330511,34.03824234,1,1,1,0,0,0,0,0,0
687,-118.2918122,34.10993576,1,1,1,0,0,0,0,0,0
698,-118.2918122,34.10993576,1,1,1,0,0,0,0,0,0
427,-118.2528084,34.03953552,1,1,1,0,0,0,0,0,0
201,-118.2768363,34.0544014,1,1,1,0,0,0,0,0,0
486,-118.2780721,34.06563568,1,1,1,0,0,1,1,2,0
829,-118.5976022,34.23543549,1,1,1,1,0,0,0,1,1
598,-118.5976022,34.23543549,1,1,1,1,0,0,0,1,1
509,-118.4492522,34.27485657,1,1,1,1,0,0,0,2,1
460,-118.2779957,34.01255798,1,1,1,0,0,0,0,1,0
957,-118.2102419,34.06602478,1,1,1,0,0,0,0,1,0
986,-118.2058421,34.04991531,1,1,1,0,0,1,1,1,0
229,-118.1923221,34.02393341,2,2,2,0,1,1,1,5,0
178,-118.3101921,34.04718399,1,1,1,0,1,0,0,1,0
888,-118.5207122,34.2266655,1,1,1,0,0,0,0,0,0
583,-118.2651126,34.07718658,1,1,1,0,1,0,0,1,0
674,-118.2639721,34.04497528,2,2,2,0,0,1,1,2,0
723,-118.4374029,34.19392777,1,1,1,0,1,0,0,2,0
693,-118.2646821,34.03104401,1,1,1,0,0,0,0,2,0
329,-118.2010121,34.01729584,1,1,1,0,0,0,0,0,0
39,-118.2010121,34.01729584,1,1,1,0,0,0,0,0,0
530,-118.2914304,34.00458527,1,1,1,0,1,0,0,1,0
505,-118.2740238,33.99151611,1,1,1,0,0,0,0,0,0
319,-118.3222496,34.01500702,1,1,1,0,0,0,0,0,0
677,-118.3090422,33.93821335,1,1,1,0,0,0,0,0,0
79,-118.3003121,33.97275543,1,1,1,0,0,1,1,1,0
913,-118.471808,33.99008179,1,1,1,0,0,0,0,0,0
733,-118.3827009,33.95855713,1,1,1,0,0,0,0,0,0
649,-118.2928169,34.01086426,1,1,1,0,0,0,0,0,0
604,-118.438074,33.98297119,1,1,1,0,0,0,0,1,0
259,-118.4440646,33.98621368,1,1,1,0,0,0,0,0,0
630,-118.5185704,34.17206955,1,1,1,0,0,0,0,0,0
372,-118.3724521,34.02171326,2,2,2,1,0,0,0,0,1
378,-118.3055821,33.7369957,1,1,1,0,0,1,1,1,0
7,-118.3055821,33.7369957,1,1,1,0,0,1,1,1,0
300,-118.4573022,34.03053665,1,1,1,0,0,0,0,0,0
578,-118.261378,34.02952576,1,1,1,0,0,0,0,0,0
320,-118.3446921,34.06052399,1,1,1,0,0,1,1,1,0
817,-118.3549928,34.10165405,1,1,1,0,0,0,0,1,0
715,-118.3461562,34.0761528,1,1,1,0,0,0,0,2,0
197,-118.4454008,34.06335068,1,1,1,0,0,0,0,1,0
83,-118.3179793,34.09436035,1,1,1,0,0,0,0,0,0
585,-118.3179793,34.09436035,1,1,1,0,0,0,0,0,0
132,-118.3614722,34.08155441,1,1,1,0,0,0,0,0,0
693,-118.4793421,34.0509758,2,2,2,1,0,0,0,0,1
665,-118.3004838,34.05588532,1,1,1,0,0,0,0,1,0
971,-118.3025852,34.09665299,1,1,1,0,0,1,1,1,0
725,-118.3765776,34.07338333,1,1,1,0,0,0,0,2,0
971,-118.3859702,34.12136459,1,1,1,0,0,1,1,1,0
625,-118.4413222,33.99987412,2,2,2,0,1,0,0,2,0
301,-118.4081878,33.98192596,1,1,1,0,0,0,0,1,0
152,-118.4326609,34.05118561,1,1,1,0,0,1,1,1,0
601,-118.4544776,34.07671738,1,1,1,0,1,0,0,1,0
601,-118.3142721,34.05647659,1,1,1,0,0,1,1,1,0
457,-118.3142721,34.05647659,1,1,1,0,0,1,1,1,0
433,-118.3089221,34.02188492,1,1,1,0,0,1,1,1,0
762,-118.3089221,34.02188492,1,1,1,0,0,1,1,1,0
438,-118.2828109,33.96006393,1,1,1,0,0,0,0,0,0
589,-118.2737605,33.95803452,1,1,1,0,0,0,0,0,0
262,-118.2737605,33.95803452,1,1,1,0,0,0,0,0,0
883,-118.2870216,33.9822464,1,1,1,0,0,0,0,0,0
584,-118.3351221,34.00844574,1,1,1,0,0,0,0,0,0
139,-118.3212621,34.02559662,1,1,1,0,0,0,0,0,0
61,-118.2541363,33.94326401,1,1,1,0,0,0,0,0,0
275,-118.2541363,33.94326401,1,1,1,0,0,0,0,0,0
962,-118.3455921,34.09797669,1,1,1,0,1,0,0,1,0
435,-118.3615821,34.10129547,1,1,1,0,1,0,0,2,0
139,-118.4468422,34.22476578,1,1,1,0,0,1,1,2,0
462,-118.4468422,34.22476578,1,1,1,0,0,1,1,2,0
290,-118.3900322,34.19749069,1,1,1,0,0,0,0,1,0
695,-118.2386422,34.03500366,2,2,2,0,1,0,0,2,0
357,-118.237795,34.05476379,1,1,1,0,0,1,1,3,0
641,-118.2791821,33.94547653,1,1,1,0,0,0,0,0,0
213,-118.2995921,33.86198425,1,1,1,0,1,0,0,1,0
289,-118.5711243,34.1938057,1,1,1,0,0,1,1,1,0
514,-118.2805864,34.04217148,1,1,1,0,1,0,0,1,0
791,-118.2117744,34.05533091,1,1,1,0,0,0,0,0,0
949,-118.4052622,34.18667603,1,1,1,0,0,1,1,4,0
282,-118.2871022,33.97464371,3,3,3,0,0,0,0,2,0
954,-118.2645888,34.04700999,1,1,1,0,1,0,0,2,0
829,-118.2195303,34.0281105,1,1,1,0,0,0,0,0,0
952,-118.3827009,33.95855713,1,1,1,0,0,0,0,0,0
19,-118.3614722,34.08155441,1,1,1,0,0,0,0,0,0
479,-118.4544776,34.07671738,1,1,1,0,1,0,0,1,0
808,-118.2959365,34.01243973,1,1,1,0,0,1,1,1,0
512,-118.3533984,34.05776978,1,1,1,0,0,0,0,0,0
496,-118.2300422,34.03352356,1,1,1,0,0,0,0,1,0
199,-118.3878178,34.2105217,1,1,1,0,1,0,0,3,0
886,-118.5536022,34.23484421,1,1,1,0,0,0,0,0,0
54,-118.5536022,34.23484421,1,1,1,0,0,0,0,0,0
941,-118.4661722,34.21421433,1,1,1,0,0,0,0,1,0
677,-118.4661722,34.21421433,1,1,1,0,0,0,0,1,0
257,-118.4582823,34.25721359,1,1,1,1,0,0,0,0,1
99,-118.3182521,34.01081467,1,1,1,0,1,0,0,4,0
355,-118.2917127,33.98752213,1,1,1,0,0,0,0,0,0
726,-118.278367,33.96001434,1,1,1,0,0,0,0,1,0
127,-118.2662022,33.94560242,1,1,1,0,0,1,1,2,0
668,-118.2662022,33.94560242,1,1,1,0,0,1,1,2,0
790,-118.2564821,33.97515869,1,1,1,0,1,0,0,1,0
937,-118.2564821,33.97515869,1,1,1,0,1,0,0,1,0
697,-118.2498822,34.06719589,1,1,1,0,0,1,1,1,0
5,-118.2664211,34.07820892,1,1,1,0,0,0,0,0,0
324,-118.2739221,33.96788406,1,1,1,0,1,0,0,3,0
354,-118.2739221,33.96788406,1,1,1,0,1,0,0,3,0
668,-118.3093775,34.0980835,1,1,1,0,0,0,0,0,0
108,-118.3093775,34.0980835,1,1,1,0,0,0,0,0,0
67,-118.3803524,34.02083588,1,1,1,0,1,0,0,1,0
527,-118.3803524,34.02083588,1,1,1,0,1,0,0,1,0
662,-118.2110776,34.0322876,1,1,1,0,0,0,0,0,0
355,-118.3324462,34.10156632,1,1,1,0,0,0,0,1,0
537,-118.3324462,34.10156632,1,1,1,0,0,0,0,1,0
797,-118.42411,34.10215378,1,1,1,0,1,0,0,2,0
194,-118.42411,34.10215378,1,1,1,0,1,0,0,2,0
453,-118.3278613,34.05812454,1,1,1,0,1,0,0,1,0
200,-118.3673121,34.06970596,1,1,1,0,1,0,0,1,0
376,-118.4186868,34.06128693,1,1,1,0,0,0,0,0,0
762,-118.3545821,34.2183342,1,1,1,0,0,1,1,2,0
149,-118.3545821,34.2183342,1,1,1,0,0,1,1,2,0
196,-118.553079,34.15808106,1,1,1,0,0,0,0,0,0
770,-118.2815022,34.00104523,2,2,2,0,0,1,1,4,0
957,-118.2815022,34.00104523,2,2,2,0,0,1,1,4,0
630,-118.2521489,33.99785233,1,1,1,0,0,0,0,0,0
32,-118.2521489,33.99785233,1,1,1,0,0,0,0,0,0
990,-118.5885912,34.26467514,1,1,1,0,0,1,1,4,0
296,-118.2586121,33.93099594,1,1,1,0,0,1,1,1,0
804,-118.3330615,33.97451401,1,1,1,0,0,0,0,1,0
757,-118.3330615,33.97451401,1,1,1,0,0,0,0,1,0
822,-118.2614326,34.04213715,1,1,1,0,0,0,0,0,0
631,-118.2400999,34.04401016,1,1,1,0,0,0,0,1,0
495,-118.4034505,34.27970505,1,1,1,0,0,1,1,1,0
522,-118.4144122,34.20662308,1,1,1,0,1,0,0,1,0
317,-118.3910922,34.19441986,1,1,1,0,0,0,0,0,0
730,-118.3910922,34.19441986,1,1,1,0,0,0,0,0,0
27,-118.2381294,34.04920578,1,1,1,0,0,0,0,0,0
796,-118.2151821,34.05008316,1,1,1,0,0,0,0,0,0
456,-118.2322321,34.02794647,1,1,1,0,0,1,1,1,0
741,-118.2322321,34.02794647,1,1,1,0,0,1,1,1,0
725,-118.2783421,34.01109314,3,2,2,0,1,0,0,2,0
324,-118.2783421,34.01109314,3,2,2,0,1,0,0,2,0
631,-118.2582021,34.04371643,2,2,2,0,0,1,1,1,0
744,-118.2089221,34.06516266,1,1,1,0,0,0,0,0,0
416,-118.2089221,34.06516266,1,1,1,0,0,0,0,0,0
892,-118.3042759,33.98458481,1,1,1,0,0,1,1,1,0
520,-118.2807936,34.04638672,1,1,1,0,0,1,1,1,0
466,-118.2821964,34.13661575,1,1,1,0,0,1,1,1,0
632,-118.2828822,34.09213638,1,1,1,0,0,0,0,1,0
330,-118.2782134,33.98692322,1,1,1,0,0,1,1,1,0
352,-118.2782134,33.98692322,1,1,1,0,0,1,1,1,0
865,-118.1999921,34.04734421,1,1,1,0,0,1,1,1,0
589,-118.2690916,33.94559479,1,1,1,0,0,0,0,0,0
579,-118.2660505,33.7797699,1,1,1,0,0,0,0,2,0
138,-118.2660505,33.7797699,1,1,1,0,0,0,0,2,0
287,-118.4576007,34.17209244,1,1,1,0,0,0,0,1,0
220,-118.4576007,34.17209244,1,1,1,0,0,0,0,1,0
329,-118.2768279,34.06946182,1,1,1,0,0,1,1,1,0
192,-118.5667122,34.24998474,1,1,1,0,1,0,0,1,0
807,-118.4727621,33.98832321,1,1,1,0,0,1,1,1,0
146,-118.2299512,34.02568817,1,1,1,0,0,0,0,0,0
97,-118.2299512,34.02568817,1,1,1,0,0,0,0,0,0
531,-118.4348106,34.21983337,1,1,1,0,0,0,0,1,0
557,-118.4757317,34.22832489,1,1,1,0,0,1,1,1,0
998,-118.4310517,34.2216568,1,1,1,0,0,0,0,1,0
959,-118.2521236,34.10308456,1,1,1,0,0,1,1,1,0
243,-118.3044474,34.04358292,1,1,1,0,0,0,0,0,0
878,-118.2746188,33.7845459,1,1,1,0,0,1,1,1,0
323,-118.2126327,34.06180954,1,1,1,0,0,0,0,1,0
148,-118.2926822,34.05265427,2,1,1,0,1,0,0,1,0
807,-118.3089422,34.00007629,2,2,2,0,0,1,1,3,0
922,-118.2696021,33.97317505,1,1,1,0,0,0,0,1,0
172,-118.2696021,33.97317505,1,1,1,0,0,0,0,1,0
161,-118.3254621,33.98903656,1,1,1,0,0,0,0,0,0
139,-118.2827121,33.96505356,2,2,2,0,0,1,1,1,0
704,-118.2827121,33.96505356,2,2,2,0,0,1,1,1,0
873,-118.5011822,34.20840454,3,2,2,0,2,0,0,7,0
703,-118.5011822,34.20840454,3,2,2,0,2,0,0,7,0
889,-118.4670988,33.98143387,1,1,1,0,0,0,0,0,0
254,-118.4099922,34.02252579,2,1,1,0,0,0,0,1,0
